"ID";"regiao.wgts";"P05";"P06";"P07";"P08";"P09";"P10_01";"P10_02";"P10_03";"P10_04";"P10_05";"P10_06";"P10_07";"P10_08";"P10_09";"P11";"P12";"P12_A";"P13_01";"P13_02";"P13_03";"P13_04";"P13_A";"P14";"P15";"P16";"P17";"P17_A_01";"P17_A_02";"P17_A_03";"P17_A_04";"P17_A_05";"P17_A_06";"P17_A_07";"P18";"P18_A";"P18_B";"P18_C_01";"P18_C_02";"P18_C_03";"P18_C_04";"P18_C_05";"P18_C_06";"P19";"P20_01";"P20_02";"P20_03";"P20_04";"P20_05";"P20_06";"P21_01";"P21_02";"P21_03";"P21_04";"P21_05";"P21_06";"P21_09";"P21_10";"P22_01";"P22_02";"P22_03";"P22_04";"P22_05";"P22_06";"P22_07";"P22_08";"P22_09";"P22_10";"P22_11";"P22_12";"P22_13";"P22_14";"P22_15";"P22_16";"P22_17";"P22_A";"P22_B";"P22_C";"P22_D";"P23";"P24";"P25";"P26";"P26_A";"P27";"P28_01";"P28_02";"P28_03";"P28_04";"P28_05";"P28_06";"P28_07";"P28_08";"P28_09";"P29";"P30_01";"P30_02";"P30_03";"P30_04";"P30_05";"P30_06";"P30_A_01";"P30_A_02";"P30_A_03";"P30_A_04";"P30_A_05";"P30_A_06";"P36";"P38";"edu.cruz";"idade.cruz";"regiao.cruz";"trab.cruz";"raca.cruz";"renda.simples";"renda.cruz";"religiao.simples";"religiao.cruz";"POP_regiao_raca";"POP_regiao_idade";"POP_regiao_edu";"W1";"W2";"idade.wgts";"edu.wgts";"raca.wgts"
"359";2;2;97;1;1;3;2;2;2;2;2;2;2;2;1;2;1;3;2;2;2;2;2;4;1;3;2;2;2;2;1;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;2;1;4;97;;1;1;14461864,302681;4680529,27027831;6475161,96831011;0,729223566497832;26330,662065513;2;3;4
"360";3;3;2;1;1;3;1;1;2;2;2;2;2;2;2;2;3;5;2;1;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;4;;2;3;3;3;4;3;3;96;96;13960677,4593904;6591591,83579349;5572409,50746999;0,761363981383402;27491,1818866998;3;2;4
"361";3;3;1;1;1;3;2;2;2;1;2;2;2;2;2;2;2;3;1;2;2;2;2;4;1;2;2;1;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;3;1;1;3;3;1;1;19504420,6018672;7210035,70585308;11830617,0641027;1,18746772250199;42876,8525200938;2;3;1
"362";3;2;1;1;1;3;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;2;1;3;3;4;3;3;1;1;13960677,4593904;8791279,62274544;5572409,50746999;1,25378552505447;45271,4427776783;1;2;4
"363";2;3;1;1;1;3;2;2;1;1;2;2;2;2;2;2;2;3;1;2;2;2;2;4;1;3;2;1;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;1;2;2;4;97;;1;1;14461864,302681;6224087,26340164;6475161,96831011;0,293915067233827;10612,6278234035;1;3;4
"364";4;3;1;1;97;3;2;2;2;2;2;2;2;1;1;2;2;4;2;2;2;2;2;97;97;97;1;2;2;2;2;2;2;2;4;1;1;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;;;;2;2;2;;;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;4;4;1;1;97;;96;96;9518913,45314225;2202936,75527634;3043136,18139733;0,639306741128105;23083,962902752;4;4;1
"365";3;3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;5;1;1;2;2;2;97;1;3;1;2;2;2;2;2;2;2;4;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;1;2;;;;2;2;2;2;2;2;2;2;1;4;1;1;2;2;2;2;1;2;2;2;2;2;;4;1;2;3;1;4;0;0;1;1;13960677,4593904;7210035,70585308;10649723,4784583;2,13723766184163;77170,9599264664;2;1;4
"366";3;3;1;1;2;4;1;1;1;2;2;1;2;2;2;2;2;5;2;2;2;2;2;4;1;2;2;2;2;2;1;2;2;2;11;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;1;1;2;2;2;2;2;2;2;2;1;;2;4;2;3;1;1;5;5;96;96;19504420,6018672;7210035,70585308;9667487,9365852;0,87505721112098;31596,39481301;2;4;1
"367";1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;5;1;1;1;2;2;4;1;3;2;1;2;2;2;2;2;2;11;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;2;1;1;4;0;0;96;96;4846039,7630248;1463776,52352921;2083133,06024781;1,33902897403881;48349,3965789861;2;3;4
"368";5;2;1;1;1;3;2;2;2;1;2;2;2;2;2;1;1;3;2;2;1;1;2;4;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;5;;4;2;5;2;4;3;3;1;1;3421308,1019427;1352560,93081092;1763115,81930727;0,301926026703393;10901,8859827725;2;4;4
"369";2;2;1;2;2;3;2;2;2;2;2;1;2;2;2;2;2;3;1;1;2;2;2;4;1;2;1;2;2;2;2;2;2;2;5;1;1;1;2;2;2;2;2;1;1;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;1;1;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;2;1;4;3;3;2;2;14461864,302681;4680529,27027831;6475161,96831011;0,729223566497832;26330,662065513;2;3;4
"370";2;3;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;3;1;1;1;1;2;1;1;3;3;2;2;2;2;2;2;2;;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;1;4;2;3;4;97;;1;1;14461864,302681;3470224,48658806;9306846,75975905;2,83670515309817;102427,195440823;4;1;4
"371";1;3;1;2;1;4;2;2;2;2;2;1;2;2;2;97;3;4;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;2;4;1;2;4;97;;1;1;4846039,7630248;867409,054416;1122900,34116593;0,272762392783948;9848,85118711561;4;2;4
"372";5;3;1;1;1;3;1;2;2;2;1;2;2;2;2;2;3;3;2;2;2;2;2;4;2;2;3;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;;;2;2;2;;;;2;1;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;2;5;2;1;0;0;1;1;2431431,47238272;1352560,93081092;1826530,14140164;0,566251935800683;20446,114265226;2;3;1
"373";3;2;3;1;2;3;2;1;2;1;1;2;2;2;2;1;2;3;1;1;1;2;2;2;97;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;1;3;1;1;5;5;2;2;19504420,6018672;8791279,62274544;9667487,9365852;1,31937557466352;47639,7554741675;1;4;1
"374";5;3;2;1;1;3;2;1;2;1;2;2;2;2;2;2;2;3;1;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;2;5;1;4;3;3;2;2;3421308,1019427;1352560,93081092;1826530,14140164;0,829586273715188;29954,5390891418;2;3;4
"375";1;3;1;1;1;4;2;2;2;1;1;2;2;2;2;2;2;5;2;1;2;2;2;4;1;3;2;2;2;1;1;2;2;2;11;1;1;2;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;1;2;;;;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;2;1;2;4;0;0;2;2;4846039,7630248;1463776,52352921;2083133,06024781;0,279230035667259;10082,3835727169;2;3;4
"376";3;3;1;1;1;3;2;2;2;2;1;2;2;2;2;2;3;5;1;1;2;2;2;4;1;2;1;2;2;2;2;2;2;2;5;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;2;3;1;2;3;3;1;1;3804141,48667104;7210035,70585308;11830617,0641027;1,03412484109399;37339,977717902;2;3;2
"377";3;3;2;1;1;4;2;1;2;2;1;2;2;2;2;3;2;2;2;2;1;2;2;4;1;97;2;2;2;2;1;2;2;2;11;1;2;1;2;1;2;2;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;;;2;2;1;2;;;2;2;2;2;2;2;2;2;1;5;2;2;2;2;2;2;2;2;2;2;2;2;;4;3;4;3;1;1;0;0;1;1;19504420,6018672;6329164,84158728;11830617,0641027;1,04682476117587;37798,5439509448;4;3;1
"378";2;3;3;1;1;3;1;2;2;2;2;2;2;2;2;2;2;5;1;1;1;1;2;3;1;3;3;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;1;;2;3;2;3;4;0;0;1;1;14461864,302681;4033401,53710101;3406005,68748633;0,978089750089543;35316,6735998875;3;2;4
"379";5;3;1;1;1;3;2;2;2;1;2;2;2;2;2;2;3;5;2;2;2;2;2;4;1;2;1;2;2;2;2;2;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;1;3;5;1;4;0;0;1;1;3421308,1019427;1249912,24843949;1966031,961604;1,86027331498742;67170,3854027474;3;1;4
"380";3;2;1;1;2;3;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;2;97;2;1;2;2;2;2;1;2;2;2;11;1;1;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;2;2;2;;;;2;2;1;1;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;3;1;4;5;5;96;96;13960677,4593904;7210035,70585308;9667487,9365852;0,661817067181837;23896,7613578978;2;4;4
"381";3;2;1;2;1;3;2;2;2;2;2;2;1;2;2;2;2;3;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;1;3;1;4;3;3;96;96;13960677,4593904;8791279,62274544;9667487,9365852;0,997860782401391;36030,5621717966;1;4;4
"382";5;3;1;1;1;4;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;3;2;1;2;2;2;2;1;2;2;2;4;1;1;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;1;2;1;2;;;;1;1;2;2;1;2;2;2;2;4;2;1;2;2;2;2;2;2;1;2;2;2;;2;2;2;5;1;1;0;0;2;2;2431431,47238272;1352560,93081092;972928,21404694;0,761457995551589;27494,5765319165;2;2;1
"383";4;3;3;1;1;3;2;2;2;1;2;2;2;2;2;1;2;3;1;1;2;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;1;1;1;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;2;2;2;2;2;2;1;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;1;4;1;1;3;3;2;2;9518913,45314225;2942917,92101343;3336804,26555338;1,61369580751832;58267,0129386532;1;3;1
"384";5;3;1;1;1;3;1;1;2;1;2;2;2;2;2;2;2;3;2;1;1;2;2;1;1;3;2;2;2;2;1;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;3;5;3;4;3;3;96;96;3421308,1019427;1249912,24843949;1763115,81930727;0,878230179351655;31710,9637299578;3;4;4
"385";5;2;1;1;1;3;2;2;2;2;1;2;2;2;2;97;1;3;1;2;2;2;2;1;1;3;2;2;2;2;1;2;2;2;5;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;;;2;2;2;;;;2;2;2;2;2;2;2;2;1;4;1;2;1;1;2;2;1;2;1;1;1;1;;1;4;2;5;1;3;5;5;2;2;77115,6187143;1352560,93081092;1763115,81930727;0,20704043656284;7475,77563244952;2;4;3
"386";5;1;3;2;97;3;2;1;2;1;1;2;2;2;2;1;1;2;1;1;1;2;2;2;97;3;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;3;5;1;1;5;5;2;2;2431431,47238272;1249912,24843949;1763115,81930727;0,778391020771772;28105,9908982414;3;4;1
"387";4;2;97;97;1;97;2;1;2;1;2;2;2;2;2;1;2;3;1;1;1;2;1;1;1;2;97;2;2;2;2;2;2;2;;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;6;;4;4;4;3;1;3;3;96;96;9518913,45314225;2202936,75527634;3043136,18139733;0,683931952285516;24695,2813084792;4;4;1
"388";1;3;1;1;1;4;2;2;2;1;2;2;2;2;2;2;1;5;2;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;1;1;2;4;0;0;2;2;4846039,7630248;2177738,10825259;2083133,06024781;0,314264682179279;11347,407744005;1;3;4
"389";3;3;1;1;1;3;2;1;2;2;2;1;2;2;2;2;2;5;1;1;1;2;2;4;97;2;97;2;2;2;2;2;2;2;;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;2;3;1;4;97;;1;1;13960677,4593904;7210035,70585308;9667487,9365852;0,661817067181837;23896,7613578978;2;4;4
"390";2;2;1;2;1;4;2;1;1;1;2;2;2;2;2;1;1;2;1;1;1;2;2;3;1;3;1;2;2;2;2;2;2;2;9;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;1;2;2;2;2;2;2;2;2;2;2;;2;3;4;2;1;4;0;0;1;1;14461864,302681;3470224,48658806;6475161,96831011;0,662725172297378;23929,5510399868;4;3;4
"391";2;3;1;1;1;3;2;2;2;2;1;2;1;2;2;2;2;4;1;1;2;2;2;4;1;3;2;1;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;1;4;3;3;2;2;14461864,302681;4680529,27027831;3406005,68748633;0,762733465189918;27540,6309404197;2;2;4
"392";4;3;2;1;1;2;2;2;2;2;2;2;2;2;2;3;3;5;1;2;97;1;2;3;1;3;3;2;2;2;2;2;2;2;;1;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;1;2;;;;2;2;2;2;2;2;2;1;2;4;2;2;1;2;2;2;2;2;2;2;2;2;;2;1;5;4;1;4;97;;1;1;2374569,89674108;2958888,4849002;4140324,63039441;1,57448431598069;56851,17206324;5;1;4
"393";4;2;3;1;1;3;2;2;1;2;2;2;2;2;2;2;2;3;1;2;2;2;2;3;1;3;1;2;2;2;2;2;2;2;12;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;2;4;2;1;0;0;1;1;9518913,45314225;2302991,36657876;3336804,26555338;0,381002744339166;13757,1726533847;2;3;1
"394";3;2;1;1;1;3;1;1;2;1;2;2;2;2;2;2;97;3;1;2;2;1;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;4;3;1;4;3;3;2;2;13960677,4593904;6329164,84158728;11830617,0641027;0,791727083086634;28587,5268307452;4;3;4
"395";3;3;3;1;1;4;2;2;2;1;2;1;2;2;2;2;2;4;1;2;1;1;2;5;1;3;1;2;2;2;2;2;2;2;11;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;4;3;1;4;5;5;2;2;13960677,4593904;6329164,84158728;11830617,0641027;0,791727083086634;28587,5268307452;4;3;4
"396";1;2;97;1;2;4;2;1;2;2;1;1;2;2;2;2;2;3;1;2;2;2;2;97;1;97;2;2;2;1;2;2;2;2;11;1;1;1;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;1;2;2;;;;2;2;2;2;2;2;2;1;2;3;2;1;2;2;2;2;1;1;2;2;2;2;;3;4;2;1;1;1;5;5;1;1;1307518,70265803;1463776,52352921;1263379,16937145;0,489839077282184;17687,0136991633;2;4;1
"397";2;3;1;1;1;3;2;2;2;1;2;2;2;2;2;2;3;5;1;1;2;2;2;4;1;2;1;2;2;2;2;2;2;2;5;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;3;;4;1;2;2;4;0;0;1;1;14461864,302681;6224087,26340164;3915537,04929414;0,242162135522949;8743,94307652517;1;4;4
"398";2;3;1;1;1;3;1;2;2;2;2;1;2;2;2;2;2;3;1;2;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;2;2;2;2;2;2;1;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;2;1;4;0;0;1;1;14461864,302681;4680529,27027831;6475161,96831011;0,729223566497832;26330,662065513;2;3;4
"399";1;2;2;2;1;3;2;2;2;1;2;2;2;2;2;2;1;3;1;2;1;2;2;4;1;1;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;2;2;1;3;4;0;0;2;2;4846039,7630248;1463776,52352921;1122900,34116593;1,25987439447494;45491,2984850868;2;2;4
"400";2;3;2;1;1;3;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;4;1;3;2;2;2;1;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;2;1;1;3;3;1;1;5740319,00842639;4680529,27027831;3915537,04929414;0,692854407521638;25017,4515789016;2;4;1
"401";3;3;2;1;1;4;2;2;2;1;2;2;2;2;2;3;3;5;2;2;1;1;2;5;1;2;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;2;2;;;;2;2;2;2;2;2;2;1;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;5;3;3;4;0;0;1;1;13960677,4593904;8798165,98063689;10649723,4784583;1,93770439788585;69966,2518157828;5;1;4
"402";3;2;1;1;1;3;1;2;2;1;2;2;2;2;2;2;1;2;1;1;1;2;2;2;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;1;3;1;4;97;;2;2;13960677,4593904;8791279,62274544;11830617,0641027;1,35411428600686;48894,0940762039;1;3;4
"403";2;2;1;1;1;3;2;1;2;1;2;2;2;2;2;1;1;3;1;1;2;2;2;1;1;3;2;2;2;2;1;2;2;2;11;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;1;2;1;4;5;5;1;1;14461864,302681;6224087,26340164;3915537,04929414;0,858629950307876;31003,2424890811;1;4;4
"404";3;2;1;1;1;3;2;2;2;1;2;2;2;2;2;2;2;5;1;1;2;2;2;4;1;3;2;2;2;1;2;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;3;3;1;1;3;3;2;2;19504420,6018672;6591591,83579349;11830617,0641027;1,08723363913512;39257,6198213279;3;3;1
"405";4;3;2;1;1;3;2;2;2;1;2;1;2;2;2;2;2;3;1;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;5;;3;2;4;3;1;3;3;1;1;9518913,45314225;2302991,36657876;3336804,26555338;1,22035501171489;44064,3403335695;2;3;1
"406";2;2;3;1;1;3;2;2;2;1;2;2;2;1;2;2;2;4;1;2;2;2;2;2;1;3;2;2;2;1;2;2;2;2;4;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;;;2;1;2;;;;2;2;1;2;2;2;2;2;1;4;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;2;2;1;4;5;5;2;2;14461864,302681;4680529,27027831;3915537,04929414;0,600820971169497;21694,326240325;2;4;4
